conv_id,iter_id,appended_input,total_input,out_token_size,carried_over
1028,9,67,18098,48,18031
1029,0,15951,15951,88,0
1029,1,67,16106,42,16039
1029,2,67,16215,54,16148
1029,3,67,16336,113,16269
1029,4,67,16516,262,16449
1029,5,67,16845,181,16778
1029,6,67,17093,266,17026
1029,7,67,17426,202,17359
1029,8,67,17695,187,17628
1029,9,67,17949,555,17882
1030,0,13885,13885,92,0
1030,1,67,14044,42,13977
1030,2,67,14153,41,14086
1030,3,67,14261,59,14194
1030,4,67,14387,185,14320
1030,5,67,14639,200,14572
1030,6,67,14906,157,14839
1030,7,67,15130,407,15063
1030,8,67,15604,77,15537
1030,9,67,15748,346,15681
1031,0,15198,15198,64,0
1031,1,67,15329,40,15262
1031,2,67,15436,43,15369
1031,3,67,15546,69,15479
1031,4,67,15682,64,15615
1031,5,67,15813,165,15746
1031,6,67,16045,425,15978
1031,7,67,16537,234,16470
1031,8,67,16838,516,16771
1031,9,67,17421,360,17354
1032,0,16700,16700,98,0
1032,1,67,16865,37,16798
1032,2,67,16969,49,16902
1032,3,67,17085,46,17018
1032,4,67,17198,250,17131
1032,5,67,17515,68,17448
1032,6,67,17650,293,17583
1032,7,67,18010,233,17943
1032,8,67,18310,196,18243
1032,9,67,18573,413,18506
1033,0,15243,15243,74,0
1033,1,67,15384,41,15317
1033,2,67,15492,55,15425
1033,3,67,15614,44,15547
1033,4,67,15725,311,15658
1033,5,67,16103,157,16036
1033,6,67,16327,331,16260
1033,7,67,16725,332,16658
1033,8,67,17124,260,17057
1033,9,67,17451,406,17384
1034,0,14330,14330,213,0
1034,1,67,14610,37,14543
1034,2,67,14714,61,14647
1034,3,67,14842,46,14775
1034,4,67,14955,206,14888
1034,5,67,15228,138,15161
1034,6,67,15433,244,15366
1034,7,67,15744,523,15677
1034,8,67,16334,440,16267
1034,9,67,16841,161,16774
1035,0,13928,13928,93,0
1035,1,69,14090,41,14021
1035,2,67,14198,68,14131
1035,3,67,14333,55,14266
1035,4,67,14455,50,14388
1035,5,67,14572,73,14505
1035,6,67,14712,182,14645
1035,7,67,14961,266,14894
1035,8,67,15294,174,15227
1035,9,67,15535,380,15468
1036,0,17065,17065,87,0
1036,1,69,17221,46,17152
1036,2,67,17334,75,17267
1036,3,67,17476,35,17409
1036,4,67,17578,100,17511
1036,5,67,17745,90,17678
1036,6,67,17902,183,17835
1036,7,67,18152,58,18085
1036,8,67,18277,332,18210
1036,9,67,18676,193,18609
1037,0,15146,15146,153,0
1037,1,67,15366,42,15299
1037,2,67,15475,36,15408
1037,3,67,15578,41,15511
1037,4,67,15686,99,15619
1037,5,67,15852,209,15785
1037,6,67,16128,230,16061
1037,7,67,16425,444,16358
1037,8,67,16936,146,16869
1037,9,67,17149,472,17082
1038,0,15266,15266,123,0
1038,1,67,15456,40,15389
1038,2,67,15563,42,15496
1038,3,67,15672,99,15605
1038,4,67,15838,164,15771
1038,5,67,16069,224,16002
1038,6,67,16360,392,16293
1038,7,67,16819,1681,16752
1038,8,67,18567,868,18500
1038,9,67,19502,736,19435
1039,0,15283,15283,137,0
1039,1,67,15487,40,15420
1039,2,67,15594,44,15527
1039,3,67,15705,39,15638
1039,4,67,15811,223,15744
1039,5,67,16101,167,16034
1039,6,67,16335,977,16268
1039,7,66,17378,1072,17312
1039,8,67,18517,360,18450
1039,9,67,18944,1469,18877
1040,0,16171,16171,85,0
1040,1,67,16323,41,16256
1040,2,67,16431,53,16364
1040,3,67,16551,49,16484
1040,4,67,16667,48,16600
1040,5,67,16782,150,16715
1040,6,67,16999,232,16932
1040,7,67,17298,1393,17231
1040,8,67,18758,219,18691
1040,9,67,19044,1146,18977
1041,0,3303,3303,82,0
1041,1,67,3452,39,3385
1041,2,67,3558,72,3491
1041,3,67,3697,50,3630
1041,4,67,3814,36,3747
1041,5,67,3917,87,3850
1041,6,67,4071,71,4004
1041,7,67,4209,264,4142
1041,8,67,4540,162,4473
1041,9,67,4769,583,4702
1042,0,15941,15941,187,0
1042,1,67,16195,47,16128
1042,2,67,16309,53,16242
1042,3,67,16429,38,16362
1042,4,67,16534,104,16467
1042,5,67,16705,119,16638
1042,6,67,16891,322,16824
1042,7,67,17280,104,17213
1042,8,67,17451,270,17384
1042,9,67,17788,310,17721
1043,0,9530,9530,83,0
1043,1,69,9682,46,9613
1043,2,67,9795,34,9728
1043,3,67,9896,103,9829
1043,4,67,10066,166,9999
1043,5,67,10299,211,10232
1043,6,67,10577,135,10510
1043,7,67,10779,324,10712
1043,8,67,11170,473,11103
1043,9,67,11710,576,11643
1044,0,15037,15037,129,0
1044,1,67,15233,60,15166
1044,2,67,15360,183,15293
1044,3,67,15610,72,15543
1044,4,67,15749,180,15682
1044,5,67,15996,239,15929
1044,6,67,16302,265,16235
1044,7,67,16634,503,16567
1044,8,67,17204,470,17137
1044,9,67,17741,512,17674
1045,0,15335,15335,74,0
1045,1,67,15476,40,15409
1045,2,67,15583,61,15516
1045,3,67,15711,61,15644
1045,4,67,15839,94,15772
1045,5,67,16000,143,15933
1045,6,67,16210,48,16143
1045,7,67,16325,166,16258
1045,8,67,16558,246,16491
1045,9,67,16871,334,16804
1046,0,15469,15469,75,0
1046,1,67,15611,41,15544
1046,2,67,15719,47,15652
1046,3,67,15833,59,15766
1046,4,67,15959,265,15892
1046,5,67,16291,77,16224
1046,6,67,16435,178,16368
1046,7,67,16680,2094,16613
1046,8,67,18841,516,18774
1046,9,67,19424,400,19357
1047,0,12034,12034,125,0
1047,1,67,12226,41,12159
1047,2,67,12334,61,12267
1047,3,67,12462,52,12395
1047,4,67,12581,62,12514
1047,5,67,12710,191,12643
1047,6,67,12968,167,12901
1047,7,67,13202,213,13135
1047,8,67,13482,133,13415
1047,9,67,13682,236,13615
1048,0,12022,12022,91,0
1048,1,67,12180,40,12113
1048,2,67,12287,61,12220
1048,3,67,12415,45,12348
1048,4,67,12527,328,12460
1048,5,67,12922,142,12855
1048,6,67,13131,784,13064
1048,7,67,13982,433,13915
1048,8,67,14482,410,14415
1048,9,67,14959,522,14892
1049,0,16208,16208,142,0
1049,1,67,16417,38,16350
1049,2,67,16522,61,16455
1049,3,67,16650,74,16583
1049,4,67,16791,217,16724
1049,5,67,17075,47,17008
1049,6,67,17189,189,17122
1049,7,67,17445,468,17378
1049,8,67,17980,137,17913
1049,9,67,18184,513,18117
1050,0,15324,15324,89,0
1050,1,67,15480,39,15413
1050,2,67,15586,60,15519
1050,3,67,15713,82,15646
1050,4,67,15862,36,15795
1050,5,67,15965,72,15898
1050,6,67,16104,255,16037
1050,7,67,16426,365,16359
1050,8,67,16858,149,16791
1050,9,67,17074,414,17007
1051,0,13167,13167,90,0
1051,1,67,13324,41,13257
1051,2,67,13432,48,13365
1051,3,67,13547,57,13480
1051,4,67,13671,172,13604
1051,5,67,13910,140,13843
1051,6,67,14117,218,14050
1051,7,67,14402,231,14335
1051,8,67,14700,213,14633
1051,9,67,14980,473,14913
1052,0,16304,16304,97,0
1052,1,67,16468,41,16401
1052,2,67,16576,83,16509
1052,3,67,16726,58,16659
1052,4,67,16851,91,16784
1052,5,67,17009,76,16942
1052,6,67,17152,209,17085
1052,7,67,17428,68,17361
1052,8,67,17563,259,17496
1052,9,67,17889,376,17822
1053,0,17419,17419,101,0
1053,1,67,17587,40,17520
1053,2,67,17694,55,17627
1053,3,67,17816,55,17749
1053,4,67,17938,59,17871
1053,5,67,18064,205,17997
1053,6,67,18336,55,18269
1053,7,67,18458,153,18391
1053,8,67,18678,304,18611
1053,9,67,19049,188,18982
1054,0,16251,16251,58,0
1054,1,69,16378,56,16309
1054,2,67,16501,53,16434
1054,3,67,16621,44,16554
1054,4,67,16732,63,16665
1054,5,67,16862,181,16795
1054,6,67,17110,167,17043
1054,7,67,17344,403,17277
1054,8,67,17814,521,17747
1054,9,66,18401,384,18335
1055,0,13430,13430,102,0
1055,1,67,13599,41,13532
1055,2,67,13707,62,13640
1055,3,67,13836,66,13769
1055,4,67,13969,58,13902
1055,5,67,14094,118,14027
1055,6,67,14279,192,14212
1055,7,67,14538,112,14471
1055,8,67,14717,949,14650
1055,9,67,15733,747,15666
1056,0,16470,16470,85,0
1056,1,67,16622,41,16555
1056,2,67,16730,47,16663
1056,3,67,16844,52,16777
1056,4,67,16963,57,16896
1056,5,67,17087,138,17020
1056,6,67,17292,168,17225
1056,7,67,17527,120,17460
1056,8,67,17714,713,17647
1056,9,67,18494,915,18427
1057,0,15260,15260,58,0
1057,1,67,15385,63,15318
1057,2,67,15515,47,15448
1057,3,67,15629,95,15562
1057,4,67,15791,51,15724
1057,5,67,15909,53,15842
1057,6,67,16029,215,15962
1057,7,67,16311,178,16244
1057,8,67,16556,232,16489
1057,9,67,16855,187,16788
1058,0,16730,16730,89,0
1058,1,67,16886,39,16819
1058,2,67,16992,49,16925
1058,3,67,17108,70,17041
1058,4,67,17245,131,17178
1058,5,67,17443,53,17376
1058,6,67,17563,75,17496
1058,7,67,17705,707,17638
1058,8,67,18479,980,18412
1058,9,67,19526,196,19459
1059,0,15934,15934,92,0
1059,1,67,16093,41,16026
1059,2,67,16201,42,16134
1059,3,67,16310,44,16243
1059,4,67,16421,81,16354
1059,5,67,16569,113,16502
1059,6,67,16749,355,16682
1059,7,67,17171,362,17104
1059,8,67,17600,641,17533
1059,9,67,18308,100,18241
1060,0,16361,16361,82,0
1060,1,69,16512,41,16443
1060,2,67,16620,43,16553
1060,3,67,16730,58,16663
1060,4,67,16855,72,16788
1060,5,67,16994,158,16927
1060,6,67,17219,161,17152
1060,7,67,17447,106,17380
1060,8,67,17620,235,17553
1060,9,67,17922,901,17855
1061,0,15151,15151,162,0
1061,1,67,15380,42,15313
1061,2,67,15489,70,15422
1061,3,67,15626,46,15559
1061,4,67,15739,39,15672
1061,5,67,15845,49,15778
1061,6,67,15961,200,15894
1061,7,67,16228,177,16161
1061,8,67,16472,241,16405
1061,9,67,16780,304,16713
1062,0,17565,17565,118,0
1062,1,67,17750,37,17683
1062,2,67,17854,60,17787
1062,3,67,17981,55,17914
1062,4,67,18103,233,18036
1062,5,67,18403,741,18336
1062,6,67,19211,277,19144
1062,7,67,19555,368,19488
1062,8,67,19990,87,19923
1062,9,67,20144,408,20077
1063,0,13397,13397,142,0
1063,1,67,13606,39,13539
1063,2,67,13712,49,13645
1063,3,67,13828,125,13761
1063,4,67,14020,337,13953
1063,5,67,14424,196,14357
1063,6,67,14687,221,14620
1063,7,67,14975,200,14908
1063,8,67,15242,328,15175
1063,9,67,15637,295,15570
1064,0,14624,14624,75,0
1064,1,67,14766,49,14699
1064,2,67,14882,40,14815
1064,3,67,14989,72,14922
1064,4,67,15128,122,15061
1064,5,67,15317,160,15250
1064,6,67,15544,357,15477
1064,7,67,15968,348,15901
1064,8,67,16383,61,16316
1064,9,67,16511,468,16444
1065,0,15223,15223,190,0
1065,1,67,15480,39,15413
1065,2,67,15586,68,15519
1065,3,67,15721,31,15654
1065,4,67,15819,137,15752
1065,5,67,16023,71,15956
1065,6,67,16161,41,16094
1065,7,67,16269,213,16202
1065,8,67,16549,289,16482
1065,9,67,16905,238,16838
1066,0,15256,15256,104,0
1066,1,67,15427,43,15360
1066,2,67,15537,48,15470
1066,3,190,15775,40,15585
1066,4,67,15882,55,15815
1066,5,67,16004,64,15937
1066,6,67,16135,3861,16068
1066,7,67,20063,341,19996
1066,8,67,20471,379,20404
1067,0,15654,15654,82,0
1067,1,67,15803,40,15736
1067,2,67,15910,51,15843
1067,3,67,16028,50,15961
1067,4,67,16145,97,16078
1067,5,67,16309,164,16242
1067,6,67,16540,143,16473
1067,7,67,16750,379,16683
1067,8,67,17196,91,17129
1067,9,67,17354,76,17287
1068,0,17218,17218,157,0
1068,1,67,17442,57,17375
1068,2,67,17566,52,17499
1068,3,67,17685,56,17618
1068,4,67,17808,53,17741
1068,5,67,17928,191,17861
1068,6,67,18186,179,18119
1068,7,67,18432,107,18365
1068,8,67,18606,467,18539
1068,9,67,19140,238,19073
1069,0,15834,15834,95,0
1069,1,67,15996,39,15929
1069,2,67,16102,49,16035
1069,3,67,16218,48,16151
1069,4,67,16333,217,16266
1069,5,67,16617,169,16550
1069,6,67,16853,356,16786
1069,7,67,17276,423,17209
1069,8,67,17766,239,17699
1069,9,67,18072,311,18005
1070,0,15878,15878,163,0
1070,1,67,16108,41,16041
1070,2,67,16216,31,16149
1070,3,67,16314,177,16247
1070,4,67,16558,48,16491
1070,5,67,16673,187,16606
1070,6,67,16927,206,16860
1070,7,67,17200,241,17133
1070,8,67,17508,132,17441
1070,9,67,17707,856,17640
1071,0,16261,16261,119,0
1071,1,67,16447,42,16380
1071,2,67,16556,60,16489
1071,3,67,16683,43,16616
1071,4,67,16793,71,16726
1071,5,67,16931,397,16864
1071,6,67,17395,205,17328
1071,7,67,17667,255,17600
1071,8,67,17989,531,17922
1071,9,67,18587,277,18520
1072,0,17037,17037,88,0
1072,1,67,17192,39,17125
1072,2,67,17298,60,17231
1072,3,67,17425,53,17358
1072,4,67,17545,49,17478
1072,5,67,17661,44,17594
1072,6,67,17772,288,17705
1072,7,67,18127,83,18060
1072,8,67,18277,315,18210
1072,9,67,18659,362,18592
1073,0,14455,14455,81,0
1073,1,67,14603,40,14536
1073,2,67,14710,63,14643
1073,3,67,14840,48,14773
1073,4,67,14955,39,14888
1073,5,67,15061,194,14994
1073,6,67,15322,224,15255
1073,7,67,15613,720,15546
1073,8,67,16400,545,16333
1073,9,67,17012,324,16945
1074,0,14437,14437,92,0
1074,1,67,14596,43,14529
1074,2,67,14706,41,14639
1074,3,67,14814,101,14747
1074,4,67,14982,52,14915
1074,5,67,15101,235,15034
1074,6,67,15403,295,15336
1074,7,67,15765,306,15698
1074,8,67,16138,259,16071
1074,9,67,16464,858,16397
1075,0,14945,14945,98,0
1075,1,67,15110,40,15043
1075,2,67,15217,71,15150
1075,3,67,15355,63,15288
1075,4,67,15485,107,15418
1075,5,67,15659,252,15592
1075,6,67,15978,275,15911
1075,7,67,16320,154,16253
1075,8,67,16541,190,16474
1075,9,67,16798,336,16731
1076,0,14992,14992,103,0
1076,1,67,15162,40,15095
1076,2,67,15269,54,15202
1076,3,67,15390,35,15323
1076,4,67,15492,152,15425
1076,5,67,15711,148,15644
1076,6,67,15926,143,15859
1076,7,67,16136,204,16069
1076,8,67,16407,195,16340
1076,9,67,16669,201,16602
1077,0,13465,13465,239,0
1077,1,67,13771,42,13704
1077,2,67,13880,54,13813
1077,3,67,14001,44,13934
1077,4,67,14112,78,14045
1077,5,67,14257,44,14190
1077,6,67,14368,322,14301
1077,7,67,14757,207,14690
1077,8,67,15031,87,14964
1077,9,67,15185,516,15118
1078,0,16580,16580,142,0
1078,1,67,16789,53,16722
1078,2,67,16909,44,16842
1078,3,67,17020,165,16953
1078,4,67,17252,47,17185
1078,5,67,17366,144,17299
1078,6,67,17577,414,17510
1078,7,67,18058,476,17991
1078,8,67,18601,528,18534
1078,9,67,19196,213,19129
1079,0,16751,16751,121,0
1079,1,67,16939,41,16872
1079,2,67,17047,41,16980
1079,3,67,17155,49,17088
1079,4,67,17271,57,17204
1079,5,67,17395,67,17328
1079,6,67,17529,148,17462
1079,7,67,17744,355,17677
1079,8,67,18166,450,18099
1079,9,67,18683,236,18616
1080,0,16441,16441,94,0
1080,1,67,16602,40,16535
1080,2,67,16709,56,16642
1080,3,67,16832,55,16765
1080,4,67,16954,77,16887
1080,5,67,17098,217,17031
1080,6,67,17382,202,17315
1080,7,67,17651,521,17584
1080,8,67,18239,584,18172
1080,9,67,18890,420,18823
1081,0,17565,17565,76,0
1081,1,67,17708,40,17641
1081,2,67,17815,74,17748
1081,3,67,17956,50,17889
1081,4,67,18073,35,18006
1081,5,67,18175,166,18108
1081,6,67,18408,279,18341
1081,7,67,18754,388,18687
1081,8,67,19209,315,19142
1081,9,67,19591,506,19524
1082,0,14533,14533,76,0
1082,1,69,14678,41,14609
1082,2,67,14786,48,14719
1082,3,67,14901,50,14834
1082,4,67,15018,101,14951
1082,5,67,15186,50,15119
1082,6,67,15303,185,15236
1082,7,67,15555,91,15488
1082,8,67,15713,463,15646
1082,9,67,16243,251,16176
1083,0,15953,15953,82,0
1083,1,69,16104,41,16035
1083,2,67,16212,44,16145
1083,3,67,16323,69,16256
1083,4,67,16459,51,16392
1083,5,67,16577,138,16510
1083,6,67,16782,77,16715
1083,7,67,16926,45,16859
1083,8,67,17038,300,16971
1083,9,67,17405,179,17338
1084,0,14941,14941,78,0
1084,1,67,15086,40,15019
1084,2,67,15193,52,15126
1084,3,67,15312,6387,15245
1084,4,67,21766,183,21699
1084,5,67,22016,826,21949
1084,6,67,22909,82,22842
1084,7,67,23058,408,22991
1084,8,67,23533,483,23466
1084,9,67,24083,662,24016
1085,0,17835,17835,174,0
1085,1,69,18078,42,18009
1085,2,67,18187,46,18120
1085,3,67,18300,54,18233
1085,4,67,18421,47,18354
1085,5,67,18535,148,18468
1085,6,67,18750,52,18683
1085,7,67,18869,374,18802
1085,8,67,19310,228,19243
1085,9,67,19605,666,19538
1086,0,11621,11621,100,0
1086,1,67,11788,37,11721
1086,2,67,11892,280,11825
1086,3,67,12239,46,12172
1086,4,67,12352,203,12285
1086,5,67,12622,280,12555
1086,6,67,12969,422,12902
1086,7,67,13458,745,13391
1086,8,67,14270,183,14203
1086,9,67,14520,541,14453
1087,0,16461,16461,80,0
1087,1,67,16608,45,16541
1087,2,67,16720,58,16653
1087,3,67,16845,49,16778
1087,4,67,16961,167,16894
1087,5,67,17195,139,17128
1087,6,67,17401,251,17334
1087,7,67,17719,73,17652
1087,8,67,17859,291,17792
1087,9,67,18217,168,18150
1088,0,15080,15080,85,0
1088,1,69,15234,40,15165
1088,2,67,15341,47,15274
1088,3,67,15455,32,15388
1088,4,67,15554,57,15487
1088,5,67,15678,64,15611
1088,6,67,15809,216,15742
1088,7,67,16092,59,16025
1088,8,67,16218,404,16151
1088,9,67,16689,351,16622
1089,0,16657,16657,107,0
1089,1,67,16831,40,16764
1089,2,67,16938,59,16871
1089,3,67,17064,103,16997
1089,4,67,17234,80,17167
1089,5,67,17381,49,17314
1089,6,67,17497,120,17430
1089,7,67,17684,215,17617
1089,8,67,17966,249,17899
1089,9,67,18282,150,18215
1090,0,15686,15686,85,0
1090,1,67,15838,40,15771
1090,2,67,15945,39,15878
1090,3,67,16051,70,15984
1090,4,67,16188,37,16121
1090,5,67,16292,52,16225
1090,6,67,16411,303,16344
1090,7,67,16781,352,16714
1090,8,67,17200,296,17133
1090,9,67,17563,716,17496
1091,0,11733,11733,66,0
1091,1,69,11868,74,11799
1091,2,67,12009,43,11942
1091,3,67,12119,56,12052
1091,4,67,12242,44,12175
1091,5,67,12353,59,12286
1091,6,67,12479,274,12412
1091,7,67,12820,198,12753
1091,8,67,13085,109,13018
1091,9,67,13261,345,13194
1092,0,15222,15222,118,0
1092,1,67,15407,42,15340
1092,2,67,15516,55,15449
1092,3,67,15638,38,15571
1092,4,67,15743,267,15676
1092,5,67,16077,85,16010
1092,6,67,16229,53,16162
1092,7,67,16349,45,16282
1092,8,67,16461,229,16394
1092,9,67,16757,300,16690
1093,0,14054,14054,86,0
1093,1,67,14207,39,14140
1093,2,67,14313,59,14246
1093,3,67,14439,67,14372
1093,4,67,14573,234,14506
1093,5,67,14874,360,14807
1093,6,67,15301,267,15234
1093,7,67,15635,142,15568
1093,8,67,15844,167,15777
1093,9,67,16078,1158,16011
1094,0,14780,14780,140,0
1094,1,67,14987,69,14920
1094,2,67,15123,93,15056
1094,3,67,15283,90,15216
1094,4,67,15440,69,15373
1094,5,67,15576,217,15509
1094,6,67,15860,165,15793
1094,7,67,16092,339,16025
1094,8,67,16498,139,16431
1094,9,67,16704,1059,16637
1095,0,18274,18274,147,0
1095,1,67,18488,39,18421
1095,2,67,18594,66,18527
1095,3,67,18727,52,18660
1095,4,67,18846,45,18779
1095,5,67,18958,187,18891
1095,6,67,19212,131,19145
1095,7,67,19410,455,19343
1095,8,67,19932,170,19865
1095,9,67,20169,119,20102
1096,0,13031,13031,63,0
1096,1,67,13161,39,13094
1096,2,67,13267,51,13200
1096,3,67,13385,32,13318
1096,4,67,13484,73,13417
1096,5,67,13624,100,13557
1096,6,67,13791,177,13724
1096,7,67,14035,142,13968
1096,8,67,14244,143,14177
1096,9,67,14454,1010,14387
1097,0,14526,14526,81,0
1097,1,69,14676,42,14607
1097,2,67,14785,61,14718
1097,3,67,14913,49,14846
1097,4,67,15029,101,14962
1097,5,67,15197,50,15130
1097,6,67,15314,54,15247
1097,7,67,15435,129,15368
1097,8,67,15631,139,15564
1097,9,67,15837,3022,15770
1098,0,16671,16671,62,0
1098,1,69,16802,41,16733
1098,2,67,16910,73,16843
1098,3,67,17050,47,16983
1098,4,67,17164,55,17097
1098,5,67,17286,71,17219
1098,6,67,17424,62,17357
1098,7,67,17553,258,17486
1098,8,67,17878,114,17811
1098,9,67,18059,832,17992
1099,0,9105,9105,98,0
1099,1,67,9270,40,9203
1099,2,67,9377,57,9310
1099,3,67,9501,65,9434
1099,4,67,9633,72,9566
1099,5,67,9772,149,9705
1099,6,67,9988,186,9921
1099,7,67,10241,162,10174
1099,8,67,10470,499,10403
1099,9,67,11036,228,10969
1100,0,16013,16013,82,0
1100,1,67,16162,36,16095
1100,2,67,16265,46,16198
1100,3,67,16378,58,16311
1100,4,67,16503,96,16436
1100,5,67,16666,307,16599
1100,6,67,17040,215,16973
1100,7,67,17322,175,17255
1100,8,67,17564,118,17497
1100,9,67,17749,538,17682
1101,0,16111,16111,90,0
1101,1,67,16268,41,16201
1101,2,67,16376,47,16309
1101,3,67,16490,54,16423
1101,4,67,16611,185,16544
1101,5,67,16863,193,16796
1101,6,67,17123,57,17056
1101,7,67,17247,172,17180
1101,8,67,17486,345,17419
1101,9,67,17898,330,17831
1102,0,12449,12449,118,0
1102,1,67,12634,40,12567
1102,2,67,12741,58,12674
1102,3,67,12866,46,12799
1102,4,67,12979,42,12912
1102,5,67,13088,155,13021
1102,6,67,13310,245,13243
1102,7,67,13622,335,13555
1102,8,67,14024,80,13957
1102,9,67,14171,357,14104
1103,0,18645,18645,121,0
1103,1,67,18833,42,18766
1103,2,67,18942,74,18875
1103,3,67,19083,59,19016
1103,4,67,19209,144,19142
1103,5,67,19420,259,19353
1103,6,67,19746,78,19679
1103,7,67,19891,201,19824
1103,8,67,20159,152,20092
1103,9,67,20378,442,20311
1104,0,16798,16798,83,0
1104,1,67,16948,40,16881
1104,2,67,17055,59,16988
1104,3,67,17181,64,17114
1104,4,67,17312,54,17245
1104,5,67,17433,50,17366
1104,6,67,17550,208,17483
1104,7,67,17825,170,17758
1104,8,67,18062,2467,17995
1104,9,67,20596,114,20529
1105,0,16252,16252,79,0
1105,1,67,16398,41,16331
1105,2,67,16506,41,16439
1105,3,67,16614,58,16547
1105,4,67,16739,78,16672
1105,5,67,16884,49,16817
1105,6,67,17000,57,16933
1105,7,67,17124,40,17057
1105,8,67,17231,179,17164
1105,9,67,17477,143,17410
1106,0,18226,18226,111,0
1106,1,67,18404,38,18337
1106,2,67,18509,57,18442
1106,3,67,18633,62,18566
1106,4,67,18762,41,18695
1106,5,67,18870,143,18803
1106,6,67,19080,51,19013
1106,7,67,19198,132,19131
1106,8,67,19397,225,19330
1106,9,67,19689,156,19622
1107,0,13892,13892,88,0
1107,1,67,14047,41,13980
1107,2,67,14155,42,14088
1107,3,67,14264,38,14197
1107,4,67,14369,56,14302
1107,5,67,14492,51,14425
1107,6,67,14610,241,14543
1107,7,67,14918,180,14851
1107,8,67,15165,346,15098
1107,9,67,15578,785,15511
1108,0,16118,16118,96,0
1108,1,67,16281,60,16214
1108,2,67,16408,43,16341
1108,3,67,16518,39,16451
1108,4,67,16624,199,16557
1108,5,67,16890,56,16823
1108,6,67,17013,231,16946
1108,7,67,17311,506,17244
1108,8,67,17884,189,17817
1108,9,67,18140,593,18073
1109,0,11727,11727,85,0
1109,1,67,11879,37,11812
1109,2,67,11983,55,11916
1109,3,67,12105,52,12038
1109,4,67,12224,61,12157
1109,5,67,12352,65,12285
1109,6,67,12484,228,12417
1109,7,67,12779,226,12712
1109,8,67,13072,246,13005
1109,9,67,13385,61,13318
1110,0,11269,11269,122,0
1110,1,67,11458,39,11391
1110,2,67,11564,53,11497
1110,3,67,11684,50,11617
1110,4,67,11801,56,11734
1110,5,67,11924,278,11857
1110,6,67,12269,129,12202
1110,7,67,12465,184,12398
1110,8,67,12716,198,12649
1110,9,67,12981,824,12914
1111,0,15245,15245,82,0
1111,1,67,15394,41,15327
1111,2,67,15502,48,15435
1111,3,67,15617,52,15550
1111,4,67,15736,42,15669
1111,5,67,15845,49,15778
1111,6,67,15961,47,15894
1111,7,67,16075,39,16008
1111,8,67,16181,223,16114
1111,9,67,16471,205,16404
1112,0,13370,13370,101,0
1112,1,67,13538,43,13471
1112,2,67,13648,43,13581
1112,3,67,13758,58,13691
1112,4,67,13883,35,13816
1112,5,67,13985,282,13918
1112,6,67,14334,74,14267
1112,7,67,14475,412,14408
1112,8,67,14954,109,14887
1112,9,67,15130,510,15063
1113,0,17233,17233,109,0
1113,1,67,17409,42,17342
1113,2,67,17518,65,17451
1113,3,67,17650,56,17583
1113,4,67,17773,268,17706
1113,5,67,18108,68,18041
1113,6,67,18243,137,18176
1113,7,67,18447,136,18380
1113,8,67,18650,332,18583
1113,9,67,19049,644,18982
1114,0,16734,16734,165,0
1114,1,67,16966,38,16899
1114,2,67,17071,58,17004
1114,3,67,17196,49,17129
1114,4,67,17312,355,17245
1114,5,67,17734,317,17667
1114,6,67,18118,289,18051
1114,7,67,18474,442,18407
1114,8,67,18983,288,18916
1114,9,67,19338,227,19271
1115,0,5235,5235,83,0
1115,1,67,5385,67,5318
1115,2,67,5519,46,5452
1115,3,67,5632,44,5565
1115,4,67,5743,61,5676
1115,5,67,5871,65,5804
1115,6,67,6003,164,5936
1115,7,67,6234,43,6167
1115,8,67,6344,71,6277
1115,9,67,6482,49,6415
1116,0,13633,13633,70,0
1116,1,69,13772,39,13703
1116,2,67,13878,45,13811
1116,3,67,13990,57,13923
1116,4,67,14114,41,14047
1116,5,67,14222,119,14155
1116,6,67,14408,108,14341
1116,7,67,14583,175,14516
1116,8,67,14825,889,14758
1116,9,67,15781,128,15714
1117,0,13013,13013,102,0
1117,1,67,13182,37,13115
1117,2,67,13286,56,13219
1117,3,67,13409,51,13342
1117,4,67,13527,158,13460
1117,5,67,13752,225,13685
1117,6,67,14044,132,13977
1117,7,67,14243,164,14176
1117,8,67,14474,147,14407
1117,9,67,14688,400,14621
1118,0,16734,16734,87,0
1118,1,67,16888,40,16821
1118,2,67,16995,45,16928
1118,3,67,17107,52,17040
1118,4,67,17226,111,17159
1118,5,67,17404,53,17337
1118,6,67,17524,329,17457
1118,7,67,17920,46,17853
1118,8,67,18033,454,17966
1118,9,67,18554,268,18487
1119,0,16388,16388,109,0
1119,1,67,16564,51,16497
1119,2,67,16682,54,16615
1119,3,67,16803,67,16736
1119,4,67,16937,198,16870
1119,5,67,17202,288,17135
1119,6,67,17557,365,17490
1119,7,67,17989,427,17922
1119,8,67,18483,302,18416
1119,9,67,18852,359,18785
1120,0,17078,17078,127,0
1120,1,67,17272,43,17205
1120,2,67,17382,61,17315
1120,3,67,17510,289,17443
1120,4,67,17866,65,17799
1120,5,67,17998,51,17931
1120,6,67,18116,309,18049
1120,7,67,18492,158,18425
1120,8,67,18717,256,18650
1120,9,67,19040,441,18973
1121,0,15195,15195,103,0
1121,1,67,15365,42,15298
1121,2,67,15474,56,15407
1121,3,67,15597,106,15530
1121,4,67,15770,46,15703
1121,5,67,15883,48,15816
1121,6,67,15998,51,15931
1121,7,67,16116,216,16049
1121,8,67,16399,294,16332
1121,9,67,16760,150,16693
